Periods,Region,Price
2016,Oosterhout,240008.0
2017,Oosterhout,254946.0
1995,Oss,90502.0
1996,Oss,96576.0
1997,Oss,103544.0
1998,Oss,128130.0
1999,Oss,144470.0
2000,Oss,162401.0
2001,Oss,195317.0
2002,Oss,218028.0
2003,Oss,205452.0
2004,Oss,223185.0
2005,Oss,218110.0
2006,Oss,236405.0
2007,Oss,245025.0
2008,Oss,251105.0
2009,Oss,228575.0
2010,Oss,229380.0
2011,Oss,225403.0
2012,Oss,228911.0
2013,Oss,208569.0
2014,Oss,206574.0
2015,Oss,213344.0
2016,Oss,225653.0
2017,Oss,243278.0
