Periods,Region,Price
2002,Renswoude,266528.0
2003,Renswoude,260113.0
2004,Renswoude,257609.0
2005,Renswoude,289497.0
2006,Renswoude,297229.0
2007,Renswoude,335516.0
2008,Renswoude,307911.0
2009,Renswoude,325088.0
2010,Renswoude,309775.0
2011,Renswoude,289911.0
2012,Renswoude,297340.0
2013,Renswoude,268725.0
2014,Renswoude,248479.0
2015,Renswoude,261922.0
2016,Renswoude,253922.0
2017,Renswoude,317455.0
1995,Rhenen,117869.0
1996,Rhenen,128740.0
1997,Rhenen,135328.0
1998,Rhenen,157444.0
1999,Rhenen,180743.0
2000,Rhenen,229638.0
2001,Rhenen,246967.0
2002,Rhenen,280576.0
2003,Rhenen,291399.0
2004,Rhenen,270889.0
2005,Rhenen,286265.0
2006,Rhenen,291038.0
2007,Rhenen,341705.0
2008,Rhenen,292807.0
2009,Rhenen,302873.0
2010,Rhenen,280084.0
2011,Rhenen,278831.0
2012,Rhenen,266759.0
2013,Rhenen,250157.0
2014,Rhenen,252597.0
2015,Rhenen,277472.0
2016,Rhenen,283677.0
2017,Rhenen,303161.0
1995,De Ronde Venen,128337.0
1996,De Ronde Venen,138551.0
1997,De Ronde Venen,145768.0
1998,De Ronde Venen,174772.0
1999,De Ronde Venen,188053.0
2000,De Ronde Venen,230603.0
2001,De Ronde Venen,264300.0
2002,De Ronde Venen,286883.0
2003,De Ronde Venen,273359.0
2004,De Ronde Venen,267510.0
2005,De Ronde Venen,301512.0
2006,De Ronde Venen,291679.0
2007,De Ronde Venen,329441.0
2008,De Ronde Venen,330902.0
2009,De Ronde Venen,324658.0
2010,De Ronde Venen,311344.0
2011,De Ronde Venen,340511.0
2012,De Ronde Venen,300158.0
2013,De Ronde Venen,293780.0
2014,De Ronde Venen,286056.0
2015,De Ronde Venen,306421.0
2016,De Ronde Venen,340835.0
2017,De Ronde Venen,359267.0
1995,Soest,128675.0
1996,Soest,123156.0
1997,Soest,146825.0
1998,Soest,167508.0
1999,Soest,197579.0
2000,Soest,268253.0
2001,Soest,257116.0
2002,Soest,250853.0
2003,Soest,268102.0
2004,Soest,277530.0
2005,Soest,291926.0
2006,Soest,320868.0
2007,Soest,341717.0
2008,Soest,332416.0
2009,Soest,318418.0
2010,Soest,320359.0
2011,Soest,313700.0
2012,Soest,315025.0
2013,Soest,288832.0
2014,Soest,274337.0
2015,Soest,289285.0
2016,Soest,305207.0
2017,Soest,339565.0
1995,Utrecht (municipality),85568.0
1996,Utrecht (municipality),96925.0
1997,Utrecht (municipality),109688.0
1998,Utrecht (municipality),122563.0
1999,Utrecht (municipality),148101.0
2000,Utrecht (municipality),165717.0
2001,Utrecht (municipality),183806.0
2002,Utrecht (municipality),187545.0
2003,Utrecht (municipality),197054.0
2004,Utrecht (municipality),208120.0
2005,Utrecht (municipality),219305.0
2006,Utrecht (municipality),230815.0
2007,Utrecht (municipality),248002.0
2008,Utrecht (municipality),267507.0
2009,Utrecht (municipality),252284.0
2010,Utrecht (municipality),252064.0
2011,Utrecht (municipality),255878.0
2012,Utrecht (municipality),246061.0
2013,Utrecht (municipality),231691.0
2014,Utrecht (municipality),238446.0
2015,Utrecht (municipality),245900.0
2016,Utrecht (municipality),267618.0
2017,Utrecht (municipality),307737.0
1995,Veenendaal,93338.0
1996,Veenendaal,107294.0
1997,Veenendaal,115675.0
1998,Veenendaal,139593.0
1999,Veenendaal,164450.0
2000,Veenendaal,191639.0
2001,Veenendaal,200865.0
2002,Veenendaal,219802.0
2003,Veenendaal,220898.0
2004,Veenendaal,226814.0
2005,Veenendaal,230847.0
2006,Veenendaal,246439.0
2007,Veenendaal,262853.0
2008,Veenendaal,271216.0
2009,Veenendaal,240991.0
2010,Veenendaal,233998.0
2011,Veenendaal,241595.0
2012,Veenendaal,235783.0
2013,Veenendaal,207178.0
2014,Veenendaal,215747.0
2015,Veenendaal,217566.0
2016,Veenendaal,228195.0
2017,Veenendaal,249434.0
1995,Vianen,106136.0
1996,Vianen,118722.0
1997,Vianen,129038.0
1998,Vianen,132033.0
1999,Vianen,160180.0
2000,Vianen,210763.0
2001,Vianen,210138.0
2002,Vianen,212393.0
2003,Vianen,220000.0
2004,Vianen,235847.0
2005,Vianen,230483.0
2006,Vianen,257373.0
2007,Vianen,270566.0
2008,Vianen,272172.0
2009,Vianen,258369.0
2010,Vianen,253192.0
2011,Vianen,270021.0
2012,Vianen,263571.0
2013,Vianen,222626.0
2014,Vianen,242147.0
2015,Vianen,237252.0
2016,Vianen,255326.0
2017,Vianen,271477.0
1995,Wijk bij Duurstede,108392.0
1996,Wijk bij Duurstede,120042.0
1997,Wijk bij Duurstede,145094.0
1998,Wijk bij Duurstede,148658.0
1999,Wijk bij Duurstede,187713.0
2000,Wijk bij Duurstede,198739.0
2001,Wijk bij Duurstede,222970.0
2002,Wijk bij Duurstede,236813.0
2003,Wijk bij Duurstede,235968.0
2004,Wijk bij Duurstede,254589.0
2005,Wijk bij Duurstede,274008.0
2006,Wijk bij Duurstede,314931.0
2007,Wijk bij Duurstede,312478.0
2008,Wijk bij Duurstede,308127.0
2009,Wijk bij Duurstede,306249.0
2010,Wijk bij Duurstede,290520.0
2011,Wijk bij Duurstede,294224.0
2012,Wijk bij Duurstede,262387.0
2013,Wijk bij Duurstede,236952.0
2014,Wijk bij Duurstede,247970.0
2015,Wijk bij Duurstede,248260.0
2016,Wijk bij Duurstede,271905.0
2017,Wijk bij Duurstede,300170.0
1995,Woerden,99388.0
1996,Woerden,109157.0
1997,Woerden,136335.0
1998,Woerden,126753.0
1999,Woerden,126595.0
2000,Woerden,180525.0
2001,Woerden,225603.0
2002,Woerden,224573.0
2003,Woerden,235273.0
2004,Woerden,257734.0
2005,Woerden,269703.0
2006,Woerden,257553.0
2007,Woerden,263336.0
2008,Woerden,282095.0
2009,Woerden,287381.0
2010,Woerden,292563.0
2011,Woerden,279764.0
2012,Woerden,257116.0
2013,Woerden,251731.0
2014,Woerden,254709.0
2015,Woerden,252950.0
2016,Woerden,278518.0
2017,Woerden,316915.0
1995,Woudenberg,111571.0
1996,Woudenberg,136796.0
1997,Woudenberg,148642.0
1998,Woudenberg,170002.0
1999,Woudenberg,186990.0
2000,Woudenberg,206934.0
2001,Woudenberg,226734.0
2002,Woudenberg,208134.0
2003,Woudenberg,240499.0
2004,Woudenberg,277872.0
2005,Woudenberg,263522.0
2006,Woudenberg,301213.0
2007,Woudenberg,310265.0
2008,Woudenberg,326967.0
2009,Woudenberg,296308.0
2010,Woudenberg,306700.0
2011,Woudenberg,252979.0
2012,Woudenberg,245310.0
2013,Woudenberg,234672.0
2014,Woudenberg,243873.0
2015,Woudenberg,257248.0
2016,Woudenberg,269051.0
2017,Woudenberg,304650.0
1995,Zeist,147495.0
1996,Zeist,156692.0
1997,Zeist,184990.0
1998,Zeist,207481.0
1999,Zeist,258154.0
2000,Zeist,317815.0
2001,Zeist,307869.0
2002,Zeist,330788.0
2003,Zeist,320771.0
2004,Zeist,352749.0
2005,Zeist,345292.0
2006,Zeist,385044.0
2007,Zeist,422102.0
2008,Zeist,451935.0
2009,Zeist,355528.0
2010,Zeist,392455.0
2011,Zeist,383337.0
2012,Zeist,337849.0
2013,Zeist,325655.0
2014,Zeist,324545.0
2015,Zeist,353771.0
2016,Zeist,353254.0
2017,Zeist,393001.0
