Periods,Region,Price
1998,Harderwijk,130807.0
1999,Harderwijk,166049.0
2000,Harderwijk,185752.0
2001,Harderwijk,202273.0
2002,Harderwijk,221415.0
2003,Harderwijk,218333.0
2004,Harderwijk,217469.0
2005,Harderwijk,245397.0
2006,Harderwijk,245398.0
2007,Harderwijk,258628.0
2008,Harderwijk,279483.0
2009,Harderwijk,244035.0
2010,Harderwijk,251015.0
2011,Harderwijk,240148.0
2012,Harderwijk,240096.0
2013,Harderwijk,233894.0
2014,Harderwijk,231130.0
2015,Harderwijk,238579.0
2016,Harderwijk,255649.0
2017,Harderwijk,271810.0
1995,Hattem,120635.0
1996,Hattem,125994.0
1997,Hattem,128388.0
1998,Hattem,163875.0
1999,Hattem,188710.0
2000,Hattem,215094.0
2001,Hattem,223887.0
2002,Hattem,264212.0
2003,Hattem,245064.0
2004,Hattem,294878.0
2005,Hattem,280867.0
2006,Hattem,280065.0
2007,Hattem,317911.0
2008,Hattem,305655.0
2009,Hattem,300279.0
2010,Hattem,308225.0
2011,Hattem,276121.0
2012,Hattem,252060.0
2013,Hattem,231867.0
2014,Hattem,267997.0
2015,Hattem,252723.0
2016,Hattem,253125.0
2017,Hattem,300119.0
1995,Heerde,121513.0
1996,Heerde,134403.0
1997,Heerde,147217.0
1998,Heerde,155712.0
1999,Heerde,204076.0
2000,Heerde,227675.0
2001,Heerde,261520.0
2002,Heerde,297117.0
2003,Heerde,282824.0
2004,Heerde,281316.0
2005,Heerde,295846.0
2006,Heerde,311826.0
2007,Heerde,332897.0
2008,Heerde,317849.0
2009,Heerde,308936.0
2010,Heerde,271153.0
2011,Heerde,270538.0
2012,Heerde,247333.0
2013,Heerde,242262.0
2014,Heerde,247746.0
2015,Heerde,244140.0
2016,Heerde,269274.0
2017,Heerde,277731.0
1995,Heumen,120902.0
1996,Heumen,133517.0
1997,Heumen,125101.0
1998,Heumen,149283.0
1999,Heumen,178199.0
2000,Heumen,217530.0
2001,Heumen,250791.0
2002,Heumen,268700.0
2003,Heumen,275412.0
2004,Heumen,267051.0
2005,Heumen,302561.0
2006,Heumen,300016.0
2007,Heumen,305215.0
2008,Heumen,349173.0
2009,Heumen,326891.0
2010,Heumen,311444.0
2011,Heumen,299974.0
2012,Heumen,286994.0
2013,Heumen,257997.0
2014,Heumen,248947.0
2015,Heumen,289183.0
2016,Heumen,285464.0
2017,Heumen,301001.0
1995,Lingewaal,110338.0
1996,Lingewaal,115339.0
1997,Lingewaal,135703.0
1998,Lingewaal,126776.0
1999,Lingewaal,176891.0
2000,Lingewaal,190331.0
2001,Lingewaal,233481.0
2002,Lingewaal,209712.0
2003,Lingewaal,247698.0
2004,Lingewaal,242122.0
2005,Lingewaal,252029.0
2006,Lingewaal,296717.0
2007,Lingewaal,300531.0
2008,Lingewaal,299193.0
2009,Lingewaal,300741.0
2010,Lingewaal,314473.0
2011,Lingewaal,281097.0
2012,Lingewaal,274271.0
2013,Lingewaal,230425.0
2014,Lingewaal,228361.0
2015,Lingewaal,259607.0
2016,Lingewaal,251800.0
2017,Lingewaal,308917.0
1995,Lochem,95575.0
1996,Lochem,127217.0
1997,Lochem,129858.0
1998,Lochem,149716.0
1999,Lochem,128230.0
2000,Lochem,205967.0
2001,Lochem,232456.0
2002,Lochem,251135.0
2003,Lochem,241894.0
2004,Lochem,242371.0
2005,Lochem,292421.0
2006,Lochem,298014.0
2007,Lochem,338877.0
2008,Lochem,321019.0
2009,Lochem,321049.0
2010,Lochem,303175.0
2011,Lochem,300828.0
2012,Lochem,292671.0
2013,Lochem,246902.0
2014,Lochem,271343.0
2015,Lochem,287594.0
2016,Lochem,291188.0
2017,Lochem,308386.0
1995,Maasdriel,106965.0
1996,Maasdriel,134669.0
1997,Maasdriel,150684.0
1998,Maasdriel,138134.0
1999,Maasdriel,191159.0
2000,Maasdriel,240351.0
2001,Maasdriel,261069.0
2002,Maasdriel,253317.0
2003,Maasdriel,256806.0
2004,Maasdriel,294338.0
2005,Maasdriel,270387.0
2006,Maasdriel,295874.0
2007,Maasdriel,323975.0
2008,Maasdriel,313045.0
2009,Maasdriel,273261.0
2010,Maasdriel,268069.0
2011,Maasdriel,256887.0
2012,Maasdriel,246589.0
2013,Maasdriel,228658.0
2014,Maasdriel,217316.0
2015,Maasdriel,227544.0
2016,Maasdriel,270082.0
2017,Maasdriel,279835.0
1995,Neerijnen,118994.0
1996,Neerijnen,127067.0
1997,Neerijnen,149595.0
1998,Neerijnen,178898.0
1999,Neerijnen,183225.0
2000,Neerijnen,243727.0
2001,Neerijnen,242963.0
2002,Neerijnen,256567.0
2003,Neerijnen,301527.0
2004,Neerijnen,273495.0
2005,Neerijnen,293721.0
2006,Neerijnen,304153.0
2007,Neerijnen,333286.0
2008,Neerijnen,363174.0
2009,Neerijnen,306388.0
2010,Neerijnen,273355.0
2011,Neerijnen,276812.0
2012,Neerijnen,257655.0
2013,Neerijnen,236019.0
2014,Neerijnen,257776.0
2015,Neerijnen,234806.0
2016,Neerijnen,264662.0
2017,Neerijnen,264874.0
1995,Nijkerk,108674.0
1996,Nijkerk,123436.0
1997,Nijkerk,134597.0
1998,Nijkerk,140687.0
1999,Nijkerk,168806.0
2000,Nijkerk,229611.0
2001,Nijkerk,231766.0
2002,Nijkerk,251080.0
2003,Nijkerk,243089.0
2004,Nijkerk,256270.0
2005,Nijkerk,261562.0
2006,Nijkerk,290246.0
2007,Nijkerk,294297.0
2008,Nijkerk,299174.0
2009,Nijkerk,280059.0
2010,Nijkerk,257729.0
2011,Nijkerk,268267.0
2012,Nijkerk,255345.0
2013,Nijkerk,238966.0
2014,Nijkerk,253273.0
2015,Nijkerk,260942.0
2016,Nijkerk,274217.0
2017,Nijkerk,301966.0
1995,Nijmegen,86001.0
1996,Nijmegen,96608.0
1997,Nijmegen,109471.0
1998,Nijmegen,122620.0
1999,Nijmegen,143761.0
2000,Nijmegen,164384.0
2001,Nijmegen,182641.0
2002,Nijmegen,191939.0
2003,Nijmegen,202174.0
2004,Nijmegen,204530.0
2005,Nijmegen,212454.0
2006,Nijmegen,224848.0
2007,Nijmegen,232629.0
2008,Nijmegen,240118.0
2009,Nijmegen,231389.0
2010,Nijmegen,226928.0
2011,Nijmegen,225197.0
2012,Nijmegen,216593.0
2013,Nijmegen,204936.0
2014,Nijmegen,206906.0
2015,Nijmegen,213740.0
2016,Nijmegen,224355.0
2017,Nijmegen,248912.0
1995,Nunspeet,111298.0
1996,Nunspeet,131126.0
1997,Nunspeet,145649.0
1998,Nunspeet,181646.0
1999,Nunspeet,202353.0
2000,Nunspeet,226370.0
2001,Nunspeet,252399.0
2002,Nunspeet,262625.0
2003,Nunspeet,269075.0
2004,Nunspeet,270405.0
2005,Nunspeet,271300.0
2006,Nunspeet,295195.0
2007,Nunspeet,316966.0
2008,Nunspeet,307428.0
2009,Nunspeet,263881.0
2010,Nunspeet,279407.0
2011,Nunspeet,281575.0
2012,Nunspeet,261307.0
2013,Nunspeet,249971.0
2014,Nunspeet,258163.0
2015,Nunspeet,251396.0
2016,Nunspeet,274498.0
2017,Nunspeet,299288.0
1995,Oldebroek,103528.0
1996,Oldebroek,116142.0
1997,Oldebroek,102651.0
1998,Oldebroek,138509.0
1999,Oldebroek,169307.0
2000,Oldebroek,222056.0
2001,Oldebroek,229334.0
2002,Oldebroek,243109.0
2003,Oldebroek,220453.0
2004,Oldebroek,241926.0
2005,Oldebroek,255503.0
2006,Oldebroek,272026.0
2007,Oldebroek,295612.0
2008,Oldebroek,289504.0
2009,Oldebroek,279762.0
2010,Oldebroek,266251.0
2011,Oldebroek,241357.0
2012,Oldebroek,254058.0
2013,Oldebroek,226937.0
2014,Oldebroek,222774.0
2015,Oldebroek,230653.0
2016,Oldebroek,243165.0
2017,Oldebroek,271842.0
1995,Putten,126381.0
1996,Putten,154231.0
1997,Putten,176900.0
1998,Putten,198793.0
1999,Putten,225134.0
2000,Putten,282848.0
2001,Putten,309513.0
2002,Putten,304826.0
2003,Putten,316854.0
2004,Putten,324745.0
2005,Putten,329539.0
2006,Putten,337742.0
2007,Putten,335351.0
2008,Putten,390163.0
2009,Putten,335926.0
2010,Putten,332379.0
2011,Putten,325347.0
2012,Putten,310928.0
2013,Putten,282364.0
2014,Putten,289862.0
2015,Putten,293848.0
2016,Putten,317280.0
2017,Putten,358199.0
1995,Renkum,110128.0
1996,Renkum,135743.0
1997,Renkum,147427.0
1998,Renkum,183012.0
1999,Renkum,195284.0
2000,Renkum,239701.0
2001,Renkum,251317.0
2002,Renkum,260221.0
2003,Renkum,280756.0
2004,Renkum,298005.0
2005,Renkum,278113.0
2006,Renkum,307691.0
2007,Renkum,323853.0
2008,Renkum,321342.0
2009,Renkum,335473.0
2010,Renkum,292443.0
2011,Renkum,312357.0
2012,Renkum,267664.0
