Periods,Region,Price
1996,Nieuwkoop,134427.0
1997,Nieuwkoop,146653.0
1998,Nieuwkoop,187216.0
1999,Nieuwkoop,218979.0
2000,Nieuwkoop,224952.0
2001,Nieuwkoop,258023.0
2002,Nieuwkoop,252197.0
2003,Nieuwkoop,249241.0
2004,Nieuwkoop,249470.0
2005,Nieuwkoop,335965.0
2006,Nieuwkoop,298059.0
2007,Nieuwkoop,303619.0
2008,Nieuwkoop,306505.0
2009,Nieuwkoop,304792.0
2010,Nieuwkoop,317352.0
2011,Nieuwkoop,296673.0
2012,Nieuwkoop,234473.0
2013,Nieuwkoop,256610.0
2014,Nieuwkoop,221867.0
2015,Nieuwkoop,262952.0
2016,Nieuwkoop,262665.0
2017,Nieuwkoop,290224.0
1995,Noordwijk,129237.0
1996,Noordwijk,149646.0
1997,Noordwijk,156378.0
1998,Noordwijk,194922.0
1999,Noordwijk,225608.0
2000,Noordwijk,250209.0
2001,Noordwijk,285673.0
2002,Noordwijk,283475.0
2003,Noordwijk,334259.0
2004,Noordwijk,317486.0
2005,Noordwijk,350747.0
2006,Noordwijk,362660.0
2007,Noordwijk,382455.0
2008,Noordwijk,384677.0
2009,Noordwijk,347037.0
2010,Noordwijk,331777.0
2011,Noordwijk,338469.0
2012,Noordwijk,312705.0
2013,Noordwijk,324932.0
2014,Noordwijk,307240.0
2015,Noordwijk,308135.0
2016,Noordwijk,339556.0
2017,Noordwijk,410789.0
1995,Noordwijkerhout,117840.0
1996,Noordwijkerhout,137511.0
1997,Noordwijkerhout,143766.0
1998,Noordwijkerhout,165535.0
1999,Noordwijkerhout,195084.0
2000,Noordwijkerhout,221075.0
2001,Noordwijkerhout,237164.0
2002,Noordwijkerhout,275972.0
2003,Noordwijkerhout,251928.0
2004,Noordwijkerhout,284206.0
2005,Noordwijkerhout,276614.0
2006,Noordwijkerhout,276694.0
2007,Noordwijkerhout,298194.0
2008,Noordwijkerhout,306259.0
2009,Noordwijkerhout,266058.0
2010,Noordwijkerhout,226898.0
2011,Noordwijkerhout,248422.0
2012,Noordwijkerhout,247781.0
2013,Noordwijkerhout,240436.0
2014,Noordwijkerhout,243065.0
2015,Noordwijkerhout,239673.0
2016,Noordwijkerhout,265119.0
2017,Noordwijkerhout,261200.0
1995,Oegstgeest,127688.0
1996,Oegstgeest,136266.0
1997,Oegstgeest,159971.0
1998,Oegstgeest,186667.0
1999,Oegstgeest,200789.0
2000,Oegstgeest,242088.0
2001,Oegstgeest,263332.0
2002,Oegstgeest,276871.0
2003,Oegstgeest,292164.0
2004,Oegstgeest,293703.0
2005,Oegstgeest,320896.0
2006,Oegstgeest,314064.0
2007,Oegstgeest,359073.0
2008,Oegstgeest,360379.0
2009,Oegstgeest,332798.0
2010,Oegstgeest,374051.0
2011,Oegstgeest,366425.0
2012,Oegstgeest,294490.0
2013,Oegstgeest,329344.0
2014,Oegstgeest,297103.0
2015,Oegstgeest,333292.0
2016,Oegstgeest,319480.0
2017,Oegstgeest,372085.0
1995,Oud-Beijerland,96201.0
1996,Oud-Beijerland,114216.0
1997,Oud-Beijerland,118230.0
1998,Oud-Beijerland,123603.0
1999,Oud-Beijerland,146274.0
2000,Oud-Beijerland,164896.0
2001,Oud-Beijerland,190689.0
2002,Oud-Beijerland,192553.0
2003,Oud-Beijerland,207355.0
2004,Oud-Beijerland,246346.0
2005,Oud-Beijerland,243284.0
2006,Oud-Beijerland,249689.0
2007,Oud-Beijerland,257221.0
2008,Oud-Beijerland,274942.0
2009,Oud-Beijerland,260084.0
2010,Oud-Beijerland,252665.0
2011,Oud-Beijerland,255784.0
2012,Oud-Beijerland,228393.0
2013,Oud-Beijerland,221061.0
2014,Oud-Beijerland,240791.0
2015,Oud-Beijerland,246209.0
2016,Oud-Beijerland,236459.0
2017,Oud-Beijerland,262109.0
1995,Papendrecht,86175.0
1996,Papendrecht,90805.0
1997,Papendrecht,102517.0
1998,Papendrecht,110363.0
1999,Papendrecht,127186.0
2000,Papendrecht,154455.0
2001,Papendrecht,169418.0
2002,Papendrecht,177848.0
2003,Papendrecht,182422.0
2004,Papendrecht,192310.0
2005,Papendrecht,193913.0
2006,Papendrecht,216399.0
2007,Papendrecht,211643.0
2008,Papendrecht,226024.0
2009,Papendrecht,210519.0
2010,Papendrecht,215415.0
2011,Papendrecht,210581.0
2012,Papendrecht,198915.0
2013,Papendrecht,199081.0
2014,Papendrecht,203916.0
2015,Papendrecht,206597.0
2016,Papendrecht,216108.0
2017,Papendrecht,226198.0
1995,Ridderkerk,85742.0
1996,Ridderkerk,93010.0
1997,Ridderkerk,98531.0
1998,Ridderkerk,109862.0
1999,Ridderkerk,121099.0
2000,Ridderkerk,146145.0
2001,Ridderkerk,156181.0
2002,Ridderkerk,175223.0
2003,Ridderkerk,176112.0
2004,Ridderkerk,186240.0
2005,Ridderkerk,201489.0
2006,Ridderkerk,209455.0
2007,Ridderkerk,207495.0
2008,Ridderkerk,201928.0
2009,Ridderkerk,202395.0
2010,Ridderkerk,207968.0
2011,Ridderkerk,207958.0
2012,Ridderkerk,193679.0
2013,Ridderkerk,177424.0
2014,Ridderkerk,186992.0
2015,Ridderkerk,181938.0
2016,Ridderkerk,197228.0
2017,Ridderkerk,216478.0
1995,Rijswijk (ZH.),87560.0
1996,Rijswijk (ZH.),92334.0
1997,Rijswijk (ZH.),103022.0
1998,Rijswijk (ZH.),110574.0
1999,Rijswijk (ZH.),131699.0
2000,Rijswijk (ZH.),150473.0
2001,Rijswijk (ZH.),180605.0
2002,Rijswijk (ZH.),185444.0
2003,Rijswijk (ZH.),188168.0
2004,Rijswijk (ZH.),184732.0
